Enrolled Year,Graduation Year,Student ID,Student Full Name,Country,Date of Birth,Enrollment Status,Gender,NFQ Level,College,Field of Study,Level of Study,Duration of Study,Study Type,Nace Rev 2 Activity,Grade Level,Employment Status
2023,2025.0,12000000959,Mr. Douglas Peters,International,2001-01-22,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,PT,Finance,H3,FT
2023,2025.0,12000000961,William Brewer,International,1997-10-27,graduated,Female,NFQ Level 9,COBL,Business Economics,MSc,1 Year,PT,Agriculture,H22,FT
2023,2025.0,12000000978,George Wilson,International,2001-08-28,graduated,Male,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,PT,Health,H22,FT
2023,2025.0,12000000983,Beth Wade,Ireland,1998-01-10,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,PT,Forestry,H1,PT
2023,2025.0,12000000996,Wendy Romero,Ireland,1998-01-17,graduated,Female,NFQ Level 9,CACSSS,Social Work,MSWK,2 Years,PT,Forestry,H3,PT
2023,2024.0,12000000025,Mallory Luna,International,1998-11-08,graduated,Female,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Fishing,H3,FT
2023,2024.0,12000000049,William Hernandez,International,1997-05-28,graduated,Male,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Forestry,H22,PT
2023,2024.0,12000000073,Monica Wright,International,2001-08-26,graduated,Male,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Finance,H22,FT
2023,2024.0,12000000076,Pamela Whitaker,International,2002-08-06,graduated,Female,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Agriculture,H21,FT
2023,2024.0,12000000078,Elizabeth Turner,International,1998-04-08,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Technology,H3,FT
2023,2024.0,12000000080,Linda Briggs,Ireland,1996-12-21,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Forestry,H3,FT
2023,2024.0,12000000081,Robert Mora,International,2002-06-15,graduated,Female,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Technology,H1,PT
2023,2024.0,12000000083,Joshua Smith,International,2001-08-04,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Education,H22,PT
2023,2024.0,12000000086,Mr. Carlos Sexton,Ireland,2002-08-12,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Forestry,H21,PT
2023,2024.0,12000000088,Richard Jackson,International,2000-12-05,graduated,Female,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Fishing,H22,PT
2023,2024.0,12000000090,Jennifer King,Ireland,1994-06-05,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Technology,H3,PT
2023,2024.0,12000000157,Carolyn Church,Ireland,1994-07-23,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Agriculture,H22,FT
2023,2024.0,12000000190,Ryan Jones,Ireland,1995-08-29,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Finance,H21,FT
2023,2024.0,12000000212,Christine Wallace,International,2002-06-16,graduated,Male,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Education,H22,PT
2023,2024.0,12000000220,Kurt Gonzalez,International,1994-11-03,graduated,Female,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Finance,H3,FT
2023,2024.0,12000000221,Robert Pearson,International,1999-09-11,graduated,Female,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Finance,H3,FT
2023,,12000000222,Olivia Rios,International,2001-07-28,dropped out,Female,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Health,H22,FT
2023,2024.0,12000000223,Michael Mccarty,International,1998-07-29,graduated,Female,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Fishing,H1,FT
2023,2024.0,12000000226,Jason Sexton,Ireland,1997-02-28,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Health,H22,FT
2023,2024.0,12000000229,David Estrada,International,1996-08-06,graduated,Male,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Agriculture,H3,FT
2023,2024.0,12000000230,John Malone,International,1994-11-02,graduated,Female,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Education,H22,FT
2023,,12000000232,Katherine Jordan,Ireland,2002-12-21,dropped out,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Agriculture,H3,FT
2023,2024.0,12000000300,David Williams,Ireland,1995-03-31,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Education,H21,PT
2023,2024.0,12000000326,Matthew Adams,Ireland,2000-04-19,graduated,Male,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Fishing,H21,FT
2023,2024.0,12000000347,David Daniel,International,2001-04-04,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Technology,H3,PT
2023,2024.0,12000000351,Katrina Hill,Ireland,2001-01-17,graduated,Male,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Finance,H21,PT
2023,2024.0,12000000357,Brian Brown,International,1997-09-26,graduated,Female,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Education,H21,FT
2023,,12000000358,Barbara Gibson DVM,International,2002-08-09,dropped out,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Education,H3,PT
2023,2024.0,12000000359,Mrs. Joanna Miller PhD,Ireland,1997-12-22,graduated,Male,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Finance,H22,FT
2023,2024.0,12000000361,Julia Sheppard,Ireland,1995-02-21,graduated,Female,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Technology,H22,PT
2023,2024.0,12000000362,Peter Thomas,International,2001-04-15,graduated,Male,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Agriculture,H21,Not Employed
2023,2024.0,12000000365,Christopher Johnson,International,2002-09-23,graduated,Male,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Health,H3,PT
2023,2024.0,12000000366,Mr. Steven Fry,International,1997-01-22,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Health,H21,PT
2023,2024.0,12000000429,Evelyn Graham,International,1996-03-11,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Education,H22,PT
2023,2024.0,12000000450,Aaron Johnson,Ireland,2000-01-20,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Education,H22,PT
2023,2024.0,12000000476,Kelly Acosta,International,1999-03-16,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Forestry,H3,FT
2023,2024.0,12000000481,Reginald Ward,International,1995-12-17,graduated,Male,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Forestry,H21,PT
2023,2024.0,12000000482,James Fry,International,2002-07-08,graduated,Female,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Technology,H22,PT
2023,2024.0,12000000483,Eric Flores,Ireland,2001-02-04,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Finance,H21,FT
2023,2024.0,12000000484,Kyle Brown,International,1999-09-29,graduated,Female,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Technology,H21,FT
2023,2024.0,12000000485,Cindy Bass,Ireland,2000-01-17,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Education,H3,PT
2023,2024.0,12000000486,Christina Dickerson,Ireland,2002-01-07,graduated,Male,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Finance,H21,PT
2023,2024.0,12000000487,Michelle Norton,Ireland,1996-03-08,graduated,Female,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Forestry,H3,PT
2023,2024.0,12000000489,Rebecca Bryan,Ireland,2002-10-14,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Agriculture,H21,Not Employed
2023,2024.0,12000000554,Mary Cook,Ireland,1997-12-22,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Forestry,H22,FT
2023,2024.0,12000000573,Steven Humphrey,International,2002-09-16,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Agriculture,H22,FT
2023,2024.0,12000000604,William Kirby,International,1994-12-22,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Health,H3,FT
2023,2024.0,12000000611,Kathleen Diaz,International,1998-03-06,graduated,Male,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Health,H21,PT
2023,2024.0,12000000613,Edward Ferguson,International,1994-11-30,graduated,Female,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Forestry,H1,FT
2023,2024.0,12000000615,Jeremy Peters,Ireland,2000-04-11,graduated,Female,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Forestry,H3,FT
2023,,12000000616,Lisa Ho,International,1995-07-11,dropped out,Male,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Fishing,H22,FT
2023,2024.0,12000000618,Stephen Stewart,International,1999-03-11,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Education,H21,FT
2023,2024.0,12000000620,Elizabeth Ramsey,International,1994-08-05,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Finance,H22,FT
2023,2024.0,12000000621,Destiny Sandoval,Ireland,1997-12-19,graduated,Female,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Fishing,H3,FT
2023,2024.0,12000000625,Kara Mitchell,Ireland,1995-02-20,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Finance,H1,PT
2023,2024.0,12000000689,Troy Sanchez,Ireland,2001-09-02,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000712,Angela Hoover,Ireland,1999-12-12,graduated,Male,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Education,H22,FT
2023,2024.0,12000000735,Caitlin Ayers,Ireland,2002-08-10,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Education,H22,FT
2023,2024.0,12000000740,George Rice,International,2002-03-31,graduated,Female,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Forestry,H22,FT
2023,2024.0,12000000745,Robert Rich,Ireland,2000-12-07,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Forestry,H22,FT
2023,2024.0,12000000746,Timothy Rodriguez,International,1998-12-22,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Health,H22,FT
2023,2024.0,12000000748,Stephanie Pitts,International,1995-02-09,graduated,Female,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Agriculture,H3,FT
2023,2024.0,12000000749,Matthew Brooks,Ireland,1998-08-26,graduated,Female,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Fishing,H21,FT
2023,2024.0,12000000753,Marisa Shah,Ireland,2000-12-20,graduated,Male,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Agriculture,H22,FT
2023,2024.0,12000000754,Michael Armstrong,Ireland,1994-10-24,graduated,Male,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Fishing,H3,PT
2023,2024.0,12000000759,Ashley Smith,Ireland,2002-11-29,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Fishing,H22,PT
2023,2024.0,12000000838,Jennifer Evans,Ireland,1994-08-10,graduated,Female,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Technology,H1,FT
2023,2024.0,12000000853,Brenda Beck,Ireland,2001-01-02,graduated,Male,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Finance,H3,FT
2023,2024.0,12000000889,James Brown,International,2002-07-30,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Fishing,H22,PT
2023,2024.0,12000000892,Jason Lee,Ireland,2001-04-10,graduated,Male,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Education,H21,FT
2023,2024.0,12000000893,Sarah Whitaker,International,2002-02-28,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Technology,H22,PT
2023,2024.0,12000000895,Angel Oliver,Ireland,1995-05-21,graduated,Female,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Forestry,H21,FT
2023,2024.0,12000000896,Katie Maxwell,Ireland,2001-05-22,graduated,Female,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Forestry,H21,PT
2023,2024.0,12000000897,Robin Richardson,Ireland,1999-03-24,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Fishing,H1,FT
2023,2024.0,12000000898,Fernando Bass,International,1995-05-05,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Agriculture,H1,PT
2023,2024.0,12000000899,Patricia Johnson,Ireland,1998-01-14,graduated,Female,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Finance,H21,FT
2023,2024.0,12000000900,Nicholas Roberts,Ireland,2003-01-16,graduated,Male,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Technology,H3,FT
2023,2024.0,12000000971,Jeffrey Jackson,International,2002-05-24,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Fishing,H3,PT
2023,2024.0,12000000997,Dawn Simpson,International,1994-11-14,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Education,H3,PT
2023,2025.0,12000000021,Steve Roberts,International,1998-09-11,graduated,Male,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Technology,H22,FT
2023,2025.0,12000000024,Dr. Daniel Gill,Ireland,1995-11-28,graduated,Female,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Education,H3,Not Employed
2023,2025.0,12000000027,Russell Fitzpatrick,Ireland,2002-01-11,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Forestry,H21,FT
2023,2025.0,12000000028,Breanna Maldonado,Ireland,2002-01-31,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Forestry,H1,PT
2023,2025.0,12000000029,Ariel Dixon,Ireland,2002-06-08,graduated,Male,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Agriculture,H22,FT
2023,2025.0,12000000030,Patricia Harrell,International,1998-09-10,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Finance,H3,FT
2023,2025.0,12000000033,Sarah Strickland,International,1996-10-08,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Education,H3,FT
2023,2025.0,12000000037,Bryan Martin,Ireland,2002-11-26,graduated,Female,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Technology,H21,FT
2023,2025.0,12000000038,Cody Wallace,Ireland,2000-01-22,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Finance,H3,PT
2023,2025.0,12000000112,Michelle Hall,International,2000-04-23,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Education,H3,PT
2023,2025.0,12000000133,Christopher Butler,International,1997-03-08,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Finance,H22,PT
2023,2025.0,12000000164,Joseph Wilson,Ireland,1994-04-23,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Finance,H22,PT
2023,2025.0,12000000171,Maria Romero,Ireland,1996-04-10,graduated,Male,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Agriculture,H21,PT
2023,2025.0,12000000175,Matthew James,Ireland,2002-05-10,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Agriculture,H3,Not Employed
2023,2025.0,12000000176,Heidi Porter,Ireland,2003-02-12,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Agriculture,H22,Not Employed
2023,,12000000177,Ariel Johnson,International,1997-05-11,dropped out,Female,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Education,H21,FT
2023,,12000000178,Ryan Newman,International,1997-04-15,dropped out,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Health,H3,Not Employed
2023,2025.0,12000000179,Brandon Mckee,Ireland,1998-04-05,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Fishing,H22,FT
2023,2025.0,12000000180,Brandon Perry,Ireland,1999-01-20,graduated,Male,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Agriculture,H22,Not Employed
2023,,12000000181,Cathy Woods,Ireland,1997-12-28,dropped out,Male,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Education,H3,FT
2023,2025.0,12000000255,Anna Mccall,Ireland,2000-05-23,graduated,Male,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Forestry,H1,PT
2023,2025.0,12000000277,Kristi Gregory,International,1999-11-23,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Fishing,H3,Not Employed
2023,2025.0,12000000302,Christine Jones,International,1998-05-05,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Education,H22,FT
2023,2025.0,12000000310,Scott Guzman,Ireland,1995-03-17,graduated,Female,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Agriculture,H22,PT
2023,2025.0,12000000312,Benjamin Thomas,Ireland,1994-10-05,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Education,H21,PT
2023,2025.0,12000000313,Brian Robertson,International,1995-09-08,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Education,H22,Not Employed
2023,2025.0,12000000314,Terry Carter,Ireland,1999-06-09,graduated,Male,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Forestry,H22,FT
2023,2025.0,12000000318,Toni Lopez,Ireland,2001-03-12,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Finance,H21,FT
2023,2025.0,12000000320,Michaela Chang,Ireland,1994-10-06,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Health,H1,Not Employed
2023,2025.0,12000000321,Kristen Owens,International,1996-04-27,graduated,Male,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Finance,H22,Not Employed
2023,2025.0,12000000322,Nicole Alvarez,International,2001-08-01,graduated,Male,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Fishing,H22,PT
2023,2025.0,12000000398,Mallory Miller,Ireland,1996-02-20,graduated,Female,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Technology,H22,Not Employed
2023,,12000000428,Megan Molina,International,1996-02-21,dropped out,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Forestry,H3,FT
2023,2025.0,12000000457,James Myers,Ireland,2001-06-08,graduated,Female,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Health,H22,PT
2023,2025.0,12000000462,James Leonard,Ireland,1997-09-16,graduated,Male,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Technology,H21,FT
2023,,12000000464,Vanessa Ferguson,Ireland,1998-06-17,dropped out,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Forestry,H22,PT
2023,2025.0,12000000466,David Wilson,International,2001-09-27,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Health,H21,FT
2023,2025.0,12000000467,Lisa Perez,International,2001-11-12,graduated,Male,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Education,H1,PT
2023,2025.0,12000000468,Wyatt Ward,International,2000-01-13,graduated,Male,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Finance,H21,PT
2023,2025.0,12000000469,Lauren Walker,International,2002-04-03,graduated,Male,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Technology,H3,Not Employed
2023,2025.0,12000000475,Carla Knight,International,1995-05-12,graduated,Male,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Health,H1,PT
2023,2025.0,12000000479,Mary Lewis,International,2003-02-24,graduated,Male,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Fishing,H22,FT
2023,2025.0,12000000561,John Leonard,Ireland,1997-07-22,graduated,Female,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Technology,H22,FT
2023,2025.0,12000000589,Nicholas Ross,Ireland,2000-10-14,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Finance,H21,FT
2023,2025.0,12000000607,Jennifer Vazquez,International,2000-10-21,graduated,Male,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Health,H22,FT
2023,,12000000614,Craig Michael,International,1994-08-08,dropped out,Female,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Fishing,H22,FT
2023,2025.0,12000000617,Lauren Moore,Ireland,1998-11-09,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Education,H21,FT
2023,2025.0,12000000619,Cole Wood,Ireland,1998-06-08,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Education,H22,FT
2023,2025.0,12000000622,Tracy Reid,International,2001-04-09,graduated,Male,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Finance,H21,FT
2023,2025.0,12000000623,Aaron Luna,International,1999-10-25,graduated,Female,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Agriculture,H22,FT
2023,2025.0,12000000624,Joshua Clements,International,2002-06-02,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Finance,H3,FT
2023,2025.0,12000000630,Julie Williams,Ireland,1997-05-09,graduated,Female,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Forestry,H1,FT
2023,2025.0,12000000631,Ryan Moreno,Ireland,2002-07-08,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Agriculture,H21,FT
2023,2025.0,12000000707,Michael Berg,International,2000-08-05,graduated,Female,NFQ Level 9,COBL,Business Economics,MSc,1 Year,FT,Education,H3,FT
2023,2025.0,12000000732,Bryan Jarvis,International,2000-04-21,graduated,Female,NFQ Level 9,COBL,Finance (Banking and Risk Management),MSc,1 Year,FT,Agriculture,H22,FT
2023,2025.0,12000000756,Yolanda Williamson,International,1996-11-30,graduated,Male,NFQ Level 9,COBL,International Sustainable Business,MSc,1 Year,FT,Agriculture,H3,FT
2023,2025.0,12000000760,Joshua Rowland,International,1997-02-26,graduated,Male,NFQ Level 9,COBL,Law (Alternative Dispute Resolution),LLM,1 Year,FT,Agriculture,H21,FT
2023,2025.0,12000000761,Erica Wilson,International,2001-06-13,graduated,Male,NFQ Level 9,COBL,Law (Business Law),LLM,1 Year,FT,Forestry,H1,PT
2023,2025.0,12000000763,Diane Smith,International,2000-09-24,graduated,Male,NFQ Level 9,COBL,Law (Children's Rights and Family Law),LLM,1 Year,FT,Health,H3,FT
2023,2025.0,12000000764,Sarah Lewis,Ireland,2000-12-11,graduated,Male,NFQ Level 9,COBL,Law (Environmental and Natural Resources Law),LLM,1 Year,FT,Health,H22,FT
2023,2025.0,12000000765,Nicholas Gibson,International,2001-05-05,graduated,Female,NFQ Level 9,COBL,Law (International Human Rights Law and Public Policy),LLM,1 Year,FT,Finance,H22,FT
2023,2025.0,12000000769,Ashley Bailey,International,1996-07-18,graduated,Female,NFQ Level 9,COBL,"Law (Law, Technology and Innovation)",LLM,1 Year,FT,Forestry,H22,Not Employed
2023,2025.0,12000000773,Joann Oliver,International,1997-08-18,graduated,Male,NFQ Level 9,COBL,Law (Marine & Maritime Law),LLM,1 Year,FT,Forestry,H3,FT
2023,2025.0,12000000776,Sandy Johnson,International,1997-09-25,graduated,Female,NFQ Level 9,COBL,Law,LLM,1 Year,FT,Fishing,H22,FT
2023,2024.0,12000000019,Carrie Brown,Ireland,1994-07-29,graduated,Female,NFQ Level 9,COMH,Audiology,MSc,1 Year,FT,Forestry,H21,PT
2023,2024.0,12000000036,Jaime Pierce,Ireland,1997-05-27,graduated,Male,NFQ Level 9,COMH,Diagnostic Radiography,MSc,1 Year,FT,Education,H3,FT
2023,2024.0,12000000040,Carlos Herrera,Ireland,2001-05-31,graduated,Male,NFQ Level 9,COMH,Education,Med,1 Year,FT,Forestry,H22,PT
2023,2024.0,12000000107,Mackenzie Johnson,International,2001-01-06,graduated,Male,NFQ Level 9,COMH,Nursing (Gerontological Nursing),MSc,1 Year,FT,Health,H21,PT
2023,2024.0,12000000108,Roger Howard,International,1995-09-06,graduated,Male,NFQ Level 9,COMH,Nursing (Intensive Care Nursing),MSc,1 Year,FT,Technology,H21,Not Employed
2023,,12000000110,Kristen Brooks,International,2002-03-01,dropped out,Female,NFQ Level 9,COMH,Nursing (Oncology Nursing),MSc,1 Year,FT,Finance,H21,PT
2023,2024.0,12000000111,Deborah Everett,International,1996-02-14,graduated,Female,NFQ Level 9,COMH,Nursing (Specialist Mental Health Nursing Practice),MSc,1 Year,FT,Finance,H22,PT
2023,2024.0,12000000121,Sarah Frederick,Ireland,1996-02-23,graduated,Female,NFQ Level 9,COMH,Physiotherapy,MSc,1 Year,FT,Forestry,H21,FT
2023,2024.0,12000000122,Christopher Hood,Ireland,1995-03-29,graduated,Female,NFQ Level 9,COMH,Radiation Therapy,MSc,1 Year,FT,Education,H21,PT
2023,2024.0,12000000126,Michael Garcia,International,2002-11-21,graduated,Female,NFQ Level 9,COMH,Sports and Exercise Medicine,MMedSc,1 Year,FT,Technology,H22,FT
2023,2024.0,12000000153,Emily Smith,International,1999-01-22,graduated,Female,NFQ Level 9,COMH,Audiology,MSc,1 Year,FT,Finance,H21,Not Employed
2023,,12000000170,Amanda Nelson,International,1995-11-02,dropped out,Male,NFQ Level 9,COMH,Diagnostic Radiography,MSc,1 Year,FT,Health,H22,Not Employed
