Enrolled Year,Graduation Year,Student ID,Student Full Name,Country,Date of Birth,Enrollment Status,Gender,NFQ Level,College,Field of Study,Level of Study,Duration of Study,Study Type,Nace Rev 2 Activity,Grade Level,Employment Status
2023,2024.0,12000000306,Matthew Alvarez,International,1999-03-19,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Finance,H22,PT
2023,2024.0,12000000308,Sean Zamora,Ireland,1997-01-31,graduated,Female,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Finance,H3,FT
2023,2024.0,12000000317,Susan Vasquez,Ireland,1996-11-17,graduated,Male,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Technology,H21,FT
2023,2024.0,12000000331,Matthew Jones,Ireland,1997-08-28,graduated,Male,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Agriculture,H22,FT
2023,,12000000340,Alejandro Wells,Ireland,1994-09-29,dropped out,Female,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Technology,H22,FT
2023,2024.0,12000000341,Danielle Soto,Ireland,1995-08-22,graduated,Male,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Forestry,H21,PT
2023,2024.0,12000000342,Leslie Elliott,Ireland,1995-04-28,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Education,H3,FT
2023,2024.0,12000000344,Linda Wilson,Ireland,2000-11-14,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Technology,H1,PT
2023,2024.0,12000000391,Ashley Walton,Ireland,1995-03-25,graduated,Female,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Fishing,H22,PT
2023,2024.0,12000000413,Donna Rogers,International,1997-10-28,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Forestry,H22,FT
2023,2024.0,12000000415,Jeremy Nelson,International,1999-10-16,graduated,Female,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Finance,H22,PT
2023,2024.0,12000000418,Shawn Bentley,Ireland,2000-05-17,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Finance,H1,FT
2023,2024.0,12000000436,Rachael Kelley,Ireland,1999-10-21,graduated,Male,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000438,Willie Kelly,International,2002-04-15,graduated,Male,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Fishing,H3,PT
2023,2024.0,12000000446,Kathleen Johnson,International,2000-12-20,graduated,Female,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Fishing,H21,FT
2023,2024.0,12000000454,Brian Burke,Ireland,1996-11-18,graduated,Male,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Education,H22,FT
2023,2024.0,12000000465,Terry Wilson,Ireland,1997-01-10,graduated,Male,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Education,H22,FT
2023,2024.0,12000000470,Alexander Reilly,International,1994-05-27,graduated,Male,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000471,David Pitts,Ireland,1995-09-01,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Forestry,H3,FT
2023,2024.0,12000000472,Frederick Bright,Ireland,1997-01-24,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Fishing,H22,PT
2023,2024.0,12000000513,Samantha Delgado,Ireland,1998-05-01,graduated,Male,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Finance,H21,PT
2023,2024.0,12000000539,Christopher Ward,International,2002-11-24,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Agriculture,H21,PT
2023,2024.0,12000000540,Terry Noble,Ireland,2000-08-24,graduated,Female,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Technology,H22,PT
2023,2024.0,12000000543,Anita Gonzalez,International,1997-02-23,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Health,H1,FT
2023,2024.0,12000000558,Brandon Roberts,International,2000-05-01,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Education,H1,FT
2023,2024.0,12000000564,Lauren Moran,International,1998-08-03,graduated,Male,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Fishing,H3,FT
2023,2024.0,12000000570,Heather Hartman,International,2001-08-14,graduated,Female,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Forestry,H1,PT
2023,2024.0,12000000578,Amanda Graham,Ireland,1999-11-07,graduated,Female,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Education,H22,PT
2023,2024.0,12000000585,Jill Ramirez,International,1997-06-17,graduated,Male,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Forestry,H22,PT
2023,2024.0,12000000586,Crystal Garza,Ireland,1997-10-25,graduated,Female,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Health,H1,PT
2023,2024.0,12000000591,Zachary Newton,Ireland,1994-07-04,graduated,Male,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Agriculture,H1,FT
2023,2024.0,12000000592,Todd Santos,Ireland,2002-09-30,graduated,Male,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000649,Omar Barnes,International,1995-10-14,graduated,Male,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Agriculture,H3,FT
2023,2024.0,12000000669,Tara Wallace,Ireland,1995-06-15,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Fishing,H22,FT
2023,2024.0,12000000671,Margaret Johnson,International,2000-11-03,graduated,Male,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Education,H22,FT
2023,2024.0,12000000674,Stephen Gutierrez,Ireland,1995-12-26,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Technology,H22,FT
2023,2024.0,12000000693,Robert Ferrell,Ireland,1998-10-04,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Education,H21,PT
2023,,12000000695,Tara Baker,International,1994-08-12,dropped out,Female,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Health,H22,PT
2023,2024.0,12000000703,Mr. Douglas Ortiz,International,1994-07-14,graduated,Male,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Technology,H22,PT
2023,,12000000714,Amy Thompson,International,1996-01-01,dropped out,Female,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Finance,H21,FT
2023,2024.0,12000000720,Alexander Morris,International,2001-03-13,graduated,Female,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Education,H22,PT
2023,2024.0,12000000724,Shaun Ruiz,Ireland,1997-11-22,graduated,Female,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Education,H21,PT
2023,2024.0,12000000726,Shannon Roberts,International,2000-04-11,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000728,Debra Campbell,Ireland,2001-03-11,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Technology,H21,FT
2023,2024.0,12000000779,Laura Johnson,International,1994-08-09,graduated,Male,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000810,Justin Galvan,International,2000-05-19,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Finance,H22,FT
2023,2024.0,12000000811,Danielle Gross,International,1994-05-05,graduated,Male,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Technology,H22,FT
2023,2024.0,12000000815,Heidi Williams,International,2001-07-03,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Health,H22,FT
2023,2024.0,12000000842,Donald Peters,International,1994-11-12,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Health,H1,FT
2023,2024.0,12000000845,Robert Holden,International,1995-12-09,graduated,Female,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Technology,H3,FT
2023,,12000000849,Barbara Jones,International,1997-01-25,dropped out,Male,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Forestry,H22,FT
2023,2024.0,12000000858,Danielle Hall,Ireland,1996-07-03,graduated,Male,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Fishing,H3,PT
2023,2024.0,12000000876,Jackson Wilson,International,2002-11-27,graduated,Male,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Fishing,H22,PT
2023,2024.0,12000000880,Gina Black,International,1994-11-26,graduated,Male,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Education,H3,PT
2023,2024.0,12000000883,Gregory Wright,International,2002-05-05,graduated,Male,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Technology,H22,PT
2023,2024.0,12000000886,Adriana Doyle,International,2001-07-14,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Fishing,H22,FT
2023,2024.0,12000000919,Bianca Jones,International,2000-12-24,graduated,Female,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Forestry,H21,FT
2023,2024.0,12000000951,Eileen Martin,Ireland,2001-10-02,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Fishing,H21,PT
2023,2024.0,12000000954,Anne Mccarthy,International,1995-10-14,graduated,Male,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Education,H1,FT
2023,2024.0,12000000957,Megan Lee,Ireland,1998-06-28,graduated,Male,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Agriculture,H3,PT
2023,2024.0,12000000977,Julia Flores,International,2002-07-19,graduated,Male,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Forestry,H3,FT
2023,2024.0,12000000981,Anne Miller MD,International,2001-01-07,graduated,Female,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Agriculture,H21,PT
2023,2024.0,12000000988,Brandon Merritt,Ireland,2001-07-02,graduated,Female,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Agriculture,H21,PT
2023,2024.0,120000001000,Rachel Marsh,International,1995-11-16,graduated,Female,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Agriculture,H1,FT
2023,2025.0,12000000008,Joseph Mayer,International,1996-06-12,graduated,Female,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Agriculture,H22,FT
2023,2025.0,12000000010,John Daniels,International,1998-11-13,graduated,Male,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Fishing,H21,FT
2023,2025.0,12000000013,Jessica Hayes,Ireland,2000-12-27,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Fishing,H22,FT
2023,2025.0,12000000015,Timothy Walters,Ireland,2001-04-07,graduated,Male,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Agriculture,H1,FT
2023,,12000000065,Christina Rose,International,1996-10-27,dropped out,Female,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Education,H21,FT
2023,2025.0,12000000092,Edward Davis,Ireland,2000-05-10,graduated,Male,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Finance,H22,FT
2023,2025.0,12000000093,Jacob Ramos,International,2000-08-14,graduated,Female,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Health,H21,FT
2023,2025.0,12000000096,Alexander Frazier,Ireland,1994-10-06,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Technology,H22,PT
2023,2025.0,12000000116,Michael Parks,International,1997-08-13,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Fishing,H22,FT
2023,2025.0,12000000118,James Butler PhD,International,2002-03-25,graduated,Female,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Fishing,H21,FT
2023,2025.0,12000000130,John Malone,Ireland,2000-11-22,graduated,Male,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Technology,H22,FT
2023,2025.0,12000000138,Samuel Russell,International,1999-07-05,graduated,Male,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Finance,H3,FT
2023,2025.0,12000000154,Mrs. Stacy Williams,Ireland,1996-10-13,graduated,Male,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Agriculture,H21,FT
2023,2025.0,12000000155,Chelsea Dyer,Ireland,1999-09-22,graduated,Male,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Finance,H21,FT
2023,2025.0,12000000158,Cynthia Davis,Ireland,1994-10-14,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Health,H21,FT
2023,2025.0,12000000159,Eddie Salas,International,1996-12-01,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Agriculture,H21,FT
2023,2025.0,12000000204,Julia Morse,International,1996-01-26,graduated,Male,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Agriculture,H21,PT
2023,2025.0,12000000231,Jacqueline Crawford,Ireland,1998-07-05,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Agriculture,H21,FT
2023,2025.0,12000000233,Diane Howard,Ireland,1999-05-15,graduated,Female,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Health,H22,FT
2023,2025.0,12000000242,Kenneth Hess,International,2000-12-04,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Forestry,H21,PT
2023,2025.0,12000000263,Darrell Rice,Ireland,1994-03-31,graduated,Male,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Forestry,H22,FT
2023,,12000000266,Jose Moore,Ireland,1995-12-30,dropped out,Male,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Forestry,H21,FT
2023,2025.0,12000000272,Ryan Willis,Ireland,1999-12-18,graduated,Female,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Finance,H3,PT
2023,2025.0,12000000279,Charles Arnold,Ireland,1994-12-21,graduated,Male,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Technology,H22,FT
2023,2025.0,12000000287,Johnny Mccoy,Ireland,1997-05-23,graduated,Female,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Finance,H1,FT
2023,2025.0,12000000290,Dawn Thomas,Ireland,2002-06-22,graduated,Female,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Finance,H3,FT
2023,2025.0,12000000291,Matthew Fry,International,2000-12-27,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Fishing,H21,FT
2023,2025.0,12000000296,Patricia Davis,Ireland,1994-05-08,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Forestry,H22,PT
2023,2025.0,12000000348,Frances Harrison,Ireland,1994-09-22,graduated,Male,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Forestry,H3,FT
2023,2025.0,12000000376,Kimberly Higgins,International,2002-12-20,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Fishing,H21,FT
2023,2025.0,12000000378,Kim Romero,Ireland,2001-08-06,graduated,Male,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Agriculture,H21,FT
2023,,12000000381,Sandra Nichols,International,1997-03-30,dropped out,Male,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Technology,H21,PT
2023,2025.0,12000000405,Paul Jensen,International,1995-09-09,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Forestry,H21,PT
2023,2025.0,12000000409,Cynthia Reed,International,2001-06-02,graduated,Male,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Education,H22,FT
2023,2025.0,12000000419,Benjamin Conner,International,1999-08-04,graduated,Female,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Education,H22,PT
2023,2025.0,12000000432,Barbara Stevens,Ireland,1994-06-22,graduated,Male,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Technology,H21,FT
2023,2025.0,12000000443,Dr. Cassie Weber,International,2001-11-10,graduated,Male,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Health,H1,FT
2023,2025.0,12000000444,Maria Best,International,2001-03-07,graduated,Male,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Health,H21,FT
2023,2025.0,12000000448,Leslie Woodward,Ireland,2000-04-24,graduated,Male,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Education,H22,FT
2023,,12000000452,Mrs. Kimberly Jones,International,2000-01-04,dropped out,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Technology,H21,FT
2023,2025.0,12000000504,Lisa Webb,Ireland,1996-03-02,graduated,Female,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Finance,H3,FT
2023,2025.0,12000000535,Robert Brown,Ireland,2001-04-23,graduated,Male,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Education,H22,PT
2023,2025.0,12000000536,Tyler Baxter,Ireland,1999-08-06,graduated,Female,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Health,H21,FT
2023,2025.0,12000000541,Zachary Walker,International,2001-10-12,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Fishing,H22,FT
2023,2025.0,12000000567,Scott Peterson,International,1995-02-07,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Finance,H21,FT
2023,2025.0,12000000574,Gabriela Daniel,Ireland,1996-07-25,graduated,Male,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Health,H3,FT
2023,2025.0,12000000584,Raymond Hoffman MD,Ireland,1995-02-22,graduated,Male,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Health,H22,FT
2023,2025.0,12000000593,Patrick Cohen,International,1999-08-31,graduated,Female,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Fishing,H22,FT
2023,2025.0,12000000599,Zachary Harper,Ireland,2003-01-24,graduated,Female,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Fishing,H3,FT
2023,2025.0,12000000600,Connie Anderson,Ireland,1995-01-24,graduated,Male,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Technology,H22,FT
2023,2025.0,12000000601,Bethany Jenkins,International,2000-08-15,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Forestry,H3,FT
2023,2025.0,12000000603,Carl Jacobs,Ireland,1996-08-08,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Health,H22,FT
2023,2025.0,12000000648,Richard Owen,Ireland,1996-05-26,graduated,Female,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Forestry,H22,PT
2023,2025.0,12000000686,Keith Walton,Ireland,1997-02-17,graduated,Female,NFQ Level 9,SEFS,Analysis of Pharmaceutical Compounds,MSc,1 Year,FT,Technology,H3,FT
2023,2025.0,12000000687,Connie Abbott,Ireland,2002-04-06,graduated,Male,NFQ Level 9,SEFS,Analytical Chemistry,MSc,1 Year,FT,Education,H21,FT
2023,2025.0,12000000692,Stephanie Reynolds,Ireland,1999-04-22,graduated,Female,NFQ Level 9,SEFS,Applied Environmental Geoscience,MSc,1 Year,FT,Agriculture,H21,FT
2023,2025.0,12000000710,Katie Washington,International,1995-11-12,graduated,Female,NFQ Level 9,SEFS,Computing Science,MSc,1 Year,FT,Finance,H3,FT
2023,2025.0,12000000721,Christine Chaney,International,1999-09-09,graduated,Male,NFQ Level 9,SEFS,Data Science and Analytics,MSc,1 Year,FT,Health,H21,FT
2023,2025.0,12000000727,Jessica Carr,International,2002-11-04,graduated,Female,NFQ Level 9,SEFS,Environmental Analytical Chemistry,MSc,1 Year,FT,Health,H21,FT
2023,2025.0,12000000736,Megan Sampson,International,1995-10-03,graduated,Male,NFQ Level 9,SEFS,Geoinformatics,MSc,1 Year,FT,Technology,H22,FT
2023,2025.0,12000000744,Cheyenne Richardson,International,2002-07-22,graduated,Male,NFQ Level 9,SEFS,Human Anatomy,MSc,1 Year,FT,Forestry,H3,FT
2023,,12000000747,Gabriela Skinner,International,2002-09-17,dropped out,Female,NFQ Level 9,SEFS,Human Resource Management,MSc,1 Year,FT,Health,H21,FT
2023,2025.0,12000000750,Teresa Blair,International,1999-11-23,graduated,Female,NFQ Level 9,SEFS,"Industrial Pharmaceutical Sciences, Operation and Management",MSc,1 Year,FT,Technology,H22,FT
2023,2025.0,12000000751,Pamela Graham,Ireland,1998-11-25,graduated,Female,NFQ Level 9,SEFS,Interactive Media,MSc,1 Year,FT,Agriculture,H21,PT
2023,2025.0,12000000797,Dr. Elizabeth Smith,International,2000-04-04,graduated,Male,NFQ Level 9,SEFS,Older Person Rehabilitation,MSc,1 Year,FT,Fishing,H21,FT
2023,2025.0,12000000823,Dennis Booth,Ireland,1998-08-08,graduated,Male,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,Distance,Finance,H22,FT
2023,2025.0,12000000825,Tyler Stuart,Ireland,2000-04-12,graduated,Female,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Finance,H21,FT
2023,2025.0,12000000827,Christine Sanders,Ireland,1998-02-15,graduated,Male,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Health,H22,PT
2023,2025.0,12000000829,Cynthia Colon,Ireland,2000-08-18,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Technology,H1,PT
2023,2025.0,12000000830,Tina Duffy,International,2000-02-09,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Education,H22,FT
2023,2025.0,12000000837,Scott Porter,International,2001-12-29,graduated,Male,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Fishing,H22,FT
2023,2025.0,12000000844,Felicia Gibson,International,1998-06-06,graduated,Female,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Health,H22,FT
2023,2025.0,12000000855,Nathaniel Baird,International,1994-11-03,graduated,Male,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Technology,H22,PT
2023,2025.0,12000000856,Jennifer Turner,Ireland,2002-06-25,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Agriculture,H3,FT
2023,2025.0,12000000857,Douglas Lopez,International,1995-11-25,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Health,H21,FT
2023,,12000000864,Heather Fisher,Ireland,1999-05-24,dropped out,Female,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Agriculture,H1,FT
2023,2025.0,12000000867,Traci Lopez,Ireland,1998-08-26,graduated,Male,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Agriculture,H1,FT
2023,2025.0,12000000869,Ricky Mitchell,Ireland,1996-07-10,graduated,Female,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Agriculture,H21,FT
2023,2025.0,12000000870,Adam Santos,International,2002-11-01,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Forestry,H21,FT
2023,2025.0,12000000871,Timothy Brown,Ireland,1995-04-01,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Forestry,H3,FT
2023,2025.0,12000000877,Benjamin Hernandez,International,2003-01-10,graduated,Female,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Finance,H22,FT
2023,2025.0,12000000879,Danielle Zavala,Ireland,1998-04-25,graduated,Female,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Education,H3,PT
2023,2025.0,12000000882,Elizabeth Roberts,Ireland,1996-05-27,graduated,Male,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Technology,H21,FT
2023,,12000000884,Katherine Carrillo DDS,International,2001-07-11,dropped out,Female,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Agriculture,H21,PT
2023,,12000000885,Rachael Wright,International,1998-02-16,dropped out,Female,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Health,H22,FT
2023,2025.0,12000000904,Timothy Whitaker MD,Ireland,1998-06-05,graduated,Female,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Finance,H3,FT
2023,2025.0,12000000910,Darrell Campbell,International,1999-02-13,graduated,Female,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Agriculture,H22,PT
2023,,12000000913,Richard Turner,Ireland,1998-02-10,dropped out,Female,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Health,H22,FT
2023,2025.0,12000000914,Nathan Brown,International,1994-06-15,graduated,Male,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Technology,H22,PT
2023,2025.0,12000000920,Jonathan Mason,Ireland,1994-08-27,graduated,Female,NFQ Level 9,SEFS,Pharmaceutical Technology & Quality Systems,MSc,2 Years,PT,Health,H21,FT
2023,2025.0,12000000929,Mr. Scott Blair,International,1996-11-14,graduated,Female,NFQ Level 9,SEFS,Healthcare Quality Improvement,MSc,2 Years,PT,Education,H21,PT
2023,2025.0,12000000932,Elizabeth Alexander,International,1999-10-19,graduated,Female,NFQ Level 9,SEFS,Human Nutrition and Dietetics,MSc,2 Years,PT,Health,H3,FT
2023,2025.0,12000000934,Julia Pittman,Ireland,1997-11-29,graduated,Female,NFQ Level 9,SEFS,Occupational Health,MSc,2 Years,Distance,Technology,H21,FT
2023,2025.0,12000000935,Michael Turner,Ireland,1999-05-13,graduated,Male,NFQ Level 9,SEFS,Pharmaceutical and Biopharmaceutical Engineering,MEngSc,2 Years,PT,Finance,H3,FT
